hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,name,email,phone_number,credit_card,total_stay_duration
Resort Hotel,0,102,2015,7,27,3,2,5,2,0,0,BB,DEU,Direct,Direct,0,0,0,E,E,0,No Deposit,250.0,149.0,0,Transient,90.95,0,0,Check-Out,10/7/2015,Susan Wilson,Wilson_Susan@comcast.net,253-535-6431,************9666,7
Resort Hotel,0,4,2015,7,27,4,2,1,2,0,0,BB,ESP,Direct,Direct,0,0,0,A,C,0,No Deposit,250.0,149.0,0,Transient,92.67,0,1,Check-Out,7/7/2015,Barbara Alvarez,Barbara.A87@outlook.com,358-294-6282,************1072,3
Resort Hotel,0,98,2015,7,27,4,2,1,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8.0,149.0,0,Transient,71.55,1,0,Check-Out,7/7/2015,Noah Bowers,NoahBowers@protonmail.com,773-380-8502,************7381,3
Resort Hotel,0,92,2015,7,27,4,2,4,1,2,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,F,F,0,No Deposit,241.0,149.0,0,Transient,96.49,0,2,Check-Out,10/7/2015,Thomas Morales,Morales.Thomas@att.com,952-506-4281,************6048,6
Resort Hotel,0,95,2015,7,27,4,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,149.0,0,Transient,85.8,1,2,Check-Out,10/7/2015,Christopher Wilson,Christopher.Wilson@mail.com,189-137-7120,************7117,6
Resort Hotel,0,102,2015,7,27,4,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,149.0,0,Transient,96.3,0,1,Check-Out,11/7/2015,Marcus Mitchell,Marcus.Mitchell40@hotmail.com,496-320-0970,************5645,7
Resort Hotel,1,26,2015,7,27,4,2,5,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,149.0,0,Transient,163.0,0,0,Canceled,9/6/2015,Joshua Bailey,JBailey29@aol.com,995-641-6241,************8273,7
Resort Hotel,1,73,2015,7,27,4,2,5,3,0,0,HB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,149.0,0,Transient,172.0,0,1,Canceled,20/05/15,Dennis Weaver,DWeaver@yandex.com,247-140-1235,************5292,7
Resort Hotel,1,102,2015,7,27,4,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,149.0,0,Transient,110.7,0,1,Canceled,22/04/15,William Gordon,WilliamGordon@xfinity.com,244-158-4067,************9110,7
Resort Hotel,0,115,2015,7,27,4,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,134.0,149.0,0,Transient,58.95,0,1,Check-Out,11/7/2015,Nicholas Acosta,NAcosta52@gmail.com,879-786-1294,************4489,7
Resort Hotel,0,102,2015,7,27,4,2,5,2,0,1,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,149.0,0,Transient,73.8,0,2,Check-Out,11/7/2015,Angel Smith,Angel_S@zoho.com,777-065-6700,************8689,7
Resort Hotel,0,86,2015,7,27,4,2,5,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,149.0,0,Transient,97.0,0,2,Check-Out,11/7/2015,Rebecca Brooks,Rebecca.Brooks84@yahoo.com,851-509-5189,************7896,7
Resort Hotel,0,78,2015,7,27,4,2,5,2,0,1,HB,PRT,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,240.0,149.0,0,Transient,139.0,0,2,Check-Out,11/7/2015,John Rojas,John_R@gmail.com,817-841-9453,************9251,7
Resort Hotel,0,52,2015,7,27,4,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,147.0,149.0,0,Transient,67.24,0,0,Check-Out,11/7/2015,Julie Rivera,JulieRivera@verizon.com,375-746-1425,************5004,7
Resort Hotel,0,29,2015,7,27,4,2,6,3,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241.0,149.0,0,Transient,116.5,0,1,Check-Out,12/7/2015,Roberto Watson,Watson.Roberto@xfinity.com,219-113-9337,************6650,8
Resort Hotel,1,101,2015,7,27,4,2,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,149.0,0,Transient,96.3,0,1,Canceled,12/5/2015,Joseph Yu,Joseph_Yu48@aol.com,169-899-0305,************1296,8
Resort Hotel,0,109,2015,7,27,4,2,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,149.0,0,Transient,123.0,0,1,Check-Out,12/7/2015,George Campbell,Campbell_George@zoho.com,341-285-3564,************8700,8
Resort Hotel,0,92,2015,7,27,4,4,6,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,149.0,0,Contract,71.55,0,1,Check-Out,14/07/15,Edwin Norton,Edwin_Norton@aol.com,203-192-1183,************7834,10
Resort Hotel,0,92,2015,7,27,4,4,6,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,149.0,0,Contract,71.55,0,1,Check-Out,14/07/15,Leslie Lewis,LeslieLewis@xfinity.com,579-451-3893,************7290,10
Resort Hotel,0,79,2015,7,27,4,4,6,2,1,0,HB,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,250.0,149.0,0,Transient,149.0,0,1,Check-Out,14/07/15,Wendy Adkins,Adkins_Wendy86@gmail.com,855-406-2365,************2163,10
Resort Hotel,0,2,2015,7,27,4,0,1,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,H,G,1,No Deposit,240.0,149.0,0,Transient,163.0,1,0,Check-Out,5/7/2015,Brenda Rodgers,Brenda.Rodgers@xfinity.com,947-400-1398,************4454,1
Resort Hotel,0,30,2015,7,27,4,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,C,0,No Deposit,8.0,149.0,0,Contract,79.5,0,0,Check-Out,5/7/2015,Michael Griffin MD,MMD@hotmail.com,321-266-0289,************1445,1
Resort Hotel,1,51,2015,7,27,4,0,1,1,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,149.0,0,Transient,105.0,0,0,Canceled,29/05/15,Todd Cox,Todd.Cox97@verizon.com,980-217-8754,************4279,1
Resort Hotel,1,36,2015,7,27,4,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,E,G,1,No Deposit,250.0,149.0,0,Transient,123.0,0,0,No-Show,4/7/2015,Linda Anderson,LindaAnderson@att.com,161-412-7478,************7036,1
Resort Hotel,1,73,2015,7,27,4,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,149.0,0,Transient,73.8,0,2,Canceled,13/05/15,Sharon Nelson,Nelson_Sharon70@xfinity.com,862-437-9998,************1883,1
Resort Hotel,1,33,2015,7,27,4,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,149.0,0,Transient,113.0,0,0,Canceled,16/06/15,Mario Bennett,Mario_Bennett@hotmail.com,584-994-9131,************5128,1
Resort Hotel,0,32,2015,7,27,4,0,1,4,0,0,FB,PRT,Complementary,Direct,0,0,0,H,H,2,No Deposit,240.0,149.0,0,Transient,0.0,0,1,Check-Out,5/7/2015,Kristin Campos,Kristin.Campos48@att.com,574-702-2890,************4400,1
Resort Hotel,0,8,2015,7,27,4,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,149.0,0,Transient,123.0,0,0,Check-Out,5/7/2015,Tamara Kennedy,Kennedy.Tamara@comcast.net,770-218-7968,************3323,1
Resort Hotel,0,100,2015,7,27,4,1,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,149.0,0,Transient-Party,73.8,1,1,Check-Out,6/7/2015,Tiffany Phillips,Tiffany.Phillips@outlook.com,780-067-0965,************5509,2
Resort Hotel,0,1,2015,7,27,4,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,149.0,0,Transient,114.5,0,0,Check-Out,6/7/2015,Larry Velasquez,LarryVelasquez83@yahoo.com,939-592-8567,************8815,2
Resort Hotel,0,100,2015,7,27,4,1,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,149.0,0,Transient-Party,73.8,0,2,Check-Out,6/7/2015,Troy Wolf,Wolf.Troy22@gmail.com,951-206-5844,************7576,2
Resort Hotel,0,100,2015,7,27,4,1,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,149.0,0,Transient-Party,73.8,0,1,Check-Out,6/7/2015,Richard Jones,Richard.J@att.com,998-911-5071,************2699,2
Resort Hotel,0,9,2015,7,28,5,1,0,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,149.0,0,Transient,88.2,0,1,Check-Out,6/7/2015,Samantha Porter,Porter.Samantha@protonmail.com,355-960-5246,************1776,1
Resort Hotel,1,5,2015,7,28,5,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,149.0,0,Transient,97.0,0,0,Canceled,1/7/2015,Michael Bass,Bass_Michael@att.com,994-189-2675,************8906,1
Resort Hotel,0,0,2015,7,28,5,1,0,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,306.0,149.0,0,Transient,85.1,0,0,Check-Out,6/7/2015,Glen Chavez,Chavez_Glen@xfinity.com,702-737-4764,************6113,1
Resort Hotel,0,9,2015,7,28,5,1,0,1,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,184.0,149.0,0,Transient,89.0,0,0,Check-Out,6/7/2015,Rebecca Jones,Jones_Rebecca@comcast.net,140-142-8767,************5663,1
Resort Hotel,0,2,2015,7,28,5,1,0,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,149.0,0,Transient,80.1,0,0,Check-Out,6/7/2015,Dr. Michael Gallegos,Gallegos_Dr.61@xfinity.com,864-609-4982,************2512,1
Resort Hotel,0,2,2015,7,28,5,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240.0,149.0,0,Transient,98.0,0,0,Check-Out,6/7/2015,Veronica Allen,Veronica.A@comcast.net,171-794-8523,************3231,1
Resort Hotel,0,9,2015,7,28,5,1,0,1,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,184.0,149.0,0,Transient,101.0,1,0,Check-Out,6/7/2015,Mike Anderson,Anderson_Mike50@mail.com,582-743-3948,************1286,1
Resort Hotel,1,5,2015,7,28,5,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,149.0,0,Transient,97.0,0,0,Canceled,1/7/2015,James Foster,Foster.James@att.com,941-412-0617,************9670,1
Resort Hotel,0,2,2015,7,28,5,1,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,240.0,149.0,0,Transient,167.0,0,1,Check-Out,6/7/2015,Brian Fisher,Brian_Fisher86@comcast.net,460-149-7682,************6637,1
Resort Hotel,0,44,2015,7,28,5,2,0,3,0,0,HB,PRT,Online TA,TA/TO,0,0,0,G,G,3,No Deposit,240.0,149.0,0,Transient,225.0,2,0,Check-Out,7/7/2015,Elizabeth Wilson,Elizabeth.W17@zoho.com,957-432-0410,************7590,2
Resort Hotel,0,80,2015,7,28,5,2,0,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240.0,149.0,0,Transient,97.0,1,0,Check-Out,7/7/2015,Joshua Graham,Joshua.G42@gmail.com,836-923-6657,************9251,2
Resort Hotel,0,97,2015,7,28,5,2,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,149.0,0,Transient,87.3,0,2,Check-Out,9/7/2015,Kevin Lee,Kevin.Lee17@verizon.com,606-443-7740,************9268,4
Resort Hotel,0,109,2015,7,28,5,2,3,2,1,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,241.0,149.0,0,Transient,85.59,1,2,Check-Out,10/7/2015,Eric Pugh,EricPugh@mail.com,908-309-5196,************8507,5
Resort Hotel,0,30,2015,7,28,5,2,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,149.0,0,Transient,123.0,0,0,Check-Out,10/7/2015,Kendra Kent,KKent@comcast.net,772-663-8044,************3052,5
Resort Hotel,0,64,2015,7,28,5,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,149.0,0,Transient,107.0,0,0,Check-Out,10/7/2015,Ashley Hall,Hall_Ashley@zoho.com,544-294-5585,************4915,5
Resort Hotel,0,39,2015,7,28,5,2,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,149.0,0,Transient,163.0,0,0,Check-Out,11/7/2015,Rodney Bailey,RBailey@comcast.net,166-043-5989,************6074,6
Resort Hotel,0,90,2015,7,28,5,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,149.0,0,Transient,82.0,0,0,Check-Out,11/7/2015,Pamela West,West_Pamela@zoho.com,253-544-6073,************1168,6
Resort Hotel,1,34,2015,7,28,5,2,4,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,149.0,0,Transient,163.0,0,0,Canceled,17/06/15,Patrick Curry,PatrickCurry89@att.com,902-943-2896,************3200,6
Resort Hotel,1,93,2015,7,28,5,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,15.0,149.0,0,Transient,105.5,0,0,Canceled,1/5/2015,Stacey Chan,Stacey.C@yandex.com,740-725-8190,************8559,7
Resort Hotel,0,97,2015,7,28,5,2,5,2,2,0,HB,PRT,Direct,Direct,0,0,0,C,C,1,No Deposit,250.0,149.0,0,Transient,164.2,1,1,Check-Out,12/7/2015,Patricia Serrano,Patricia_S@xfinity.com,137-762-7073,************9521,7
Resort Hotel,0,29,2015,7,28,5,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241.0,149.0,0,Transient,97.29,0,1,Check-Out,12/7/2015,John Anderson,Anderson_John67@yandex.com,543-200-9275,************5931,7
Resort Hotel,1,101,2015,7,28,5,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,149.0,0,Transient,114.0,0,1,Canceled,30/03/15,Dawn Adams,Dawn.A68@protonmail.com,996-913-7836,************1672,7
Resort Hotel,0,27,2015,7,28,5,2,5,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,175.0,149.0,0,Transient,98.4,0,0,Check-Out,12/7/2015,Molly Mclaughlin,Molly.Mclaughlin23@xfinity.com,884-859-4497,************8498,7
Resort Hotel,0,8,2015,7,28,5,4,5,2,2,0,BB,CHE,Online TA,TA/TO,0,0,0,H,H,1,No Deposit,240.0,149.0,0,Transient,175.0,1,1,Check-Out,14/07/15,Amanda Fox,Amanda_Fox@verizon.com,905-024-0862,************8413,9
Resort Hotel,0,82,2015,7,28,5,4,6,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,5.0,149.0,0,Transient,63.6,1,2,Check-Out,15/07/15,Rose Gutierrez,Rose_G65@outlook.com,549-437-1292,************8779,10
Resort Hotel,0,94,2015,7,28,5,4,6,3,0,0,BB,PRT,Direct,Direct,0,0,0,D,C,3,No Deposit,240.0,149.0,0,Transient,124.45,1,1,Check-Out,15/07/15,Alexander Bass,Bass_Alexander65@zoho.com,378-238-0167,************1957,10
Resort Hotel,0,110,2015,7,28,5,4,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,149.0,0,Contract,110.7,0,0,Check-Out,16/07/15,Leslie Wilson,LeslieWilson@comcast.net,954-271-5882,************6368,11
Resort Hotel,0,96,2015,7,28,5,4,10,1,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40.0,149.0,0,Contract,74.07,0,0,Check-Out,19/07/15,Emily Pennington,EPennington@protonmail.com,468-989-6508,************7209,14
Resort Hotel,0,79,2015,7,28,5,4,10,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243.0,149.0,0,Contract,134.1,0,0,Check-Out,19/07/15,Mary Mendez,MaryMendez@protonmail.com,939-016-1514,************1356,14
Resort Hotel,0,115,2015,7,28,6,1,4,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,240.0,149.0,0,Transient,167.0,0,0,Check-Out,11/7/2015,Rebecca Price,Rebecca.Price@zoho.com,805-825-8710,************9954,5
Resort Hotel,0,111,2015,7,28,6,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,149.0,0,Transient,123.0,0,2,Check-Out,10/7/2015,Diana Mcdowell DDS,DDDS@comcast.net,552-624-5025,************1152,4
Resort Hotel,0,51,2015,7,28,6,1,3,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,241.0,149.0,0,Transient,117.81,1,2,Check-Out,10/7/2015,Jennifer Terry,Jennifer_Terry58@outlook.com,831-324-4638,************3696,4
Resort Hotel,0,94,2015,7,28,6,1,3,3,0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,96.0,149.0,0,Transient,171.32,0,1,Check-Out,10/7/2015,Andrew Barnett,Andrew.B@yahoo.com,387-017-4651,************2336,4
Resort Hotel,0,81,2015,7,28,6,1,3,2,2,0,HB,CHE,Direct,Direct,0,0,0,G,G,0,No Deposit,250.0,149.0,0,Transient,210.0,1,0,Check-Out,10/7/2015,Evelyn Day,Day.Evelyn@outlook.com,909-666-8383,************1007,4
Resort Hotel,0,84,2015,7,28,6,1,3,2,0,1,BB,PRT,Online TA,TA/TO,0,0,0,D,E,1,No Deposit,240.0,149.0,0,Transient,97.0,0,2,Check-Out,10/7/2015,Natalie Anderson,Anderson_Natalie@gmail.com,109-008-2223,************3320,4
Resort Hotel,0,51,2015,7,28,6,1,3,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,241.0,149.0,0,Transient,117.81,0,2,Check-Out,10/7/2015,Kathryn Morgan,Morgan_Kathryn@mail.com,257-130-2832,************7653,4
Resort Hotel,0,111,2015,7,28,6,0,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,H,0,No Deposit,240.0,149.0,0,Transient,0.0,0,2,Check-Out,6/7/2015,Stacy Simmons,Stacy.Simmons@comcast.net,221-859-1786,************8761,0
Resort Hotel,0,0,2015,7,28,6,0,0,1,0,0,BB,PRT,Direct,Direct,0,0,0,E,H,0,No Deposit,250.0,149.0,0,Transient,0.0,0,0,Check-Out,6/7/2015,Rebecca Reyes,Reyes.Rebecca@xfinity.com,864-063-3615,************9535,0
Resort Hotel,0,2,2015,7,28,6,1,0,2,1,0,BB,PRT,Direct,Direct,0,0,0,A,E,0,No Deposit,240.0,149.0,0,Transient,131.0,0,0,Check-Out,7/7/2015,Tracey Hebert,Tracey.Hebert39@xfinity.com,111-308-0722,************5219,1
Resort Hotel,0,7,2015,7,28,6,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240.0,149.0,0,Transient,98.0,0,2,Check-Out,8/7/2015,Jessica Cunningham,Jessica_C20@aol.com,151-653-3240,************2684,2
Resort Hotel,0,98,2015,7,28,6,1,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,F,0,No Deposit,240.0,149.0,0,Transient,87.3,1,1,Check-Out,8/7/2015,Stephanie Rodriguez,Stephanie.R@mail.com,492-513-1267,************8024,2
Resort Hotel,0,95,2015,7,28,6,1,2,2,0,0,BB,GRC,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,149.0,0,Transient,97.0,0,1,Check-Out,9/7/2015,Richard Arias,Richard.Arias28@att.com,121-706-9987,************8099,3
Resort Hotel,1,48,2015,7,28,6,1,3,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,149.0,0,Transient,167.0,0,0,Canceled,3/6/2015,Courtney Barr,Barr.Courtney@mail.com,565-728-6878,************8887,4
Resort Hotel,0,66,2015,7,28,6,1,3,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,175.0,149.0,0,Transient,91.5,0,0,Check-Out,10/7/2015,Justin Webb,Justin.W@protonmail.com,438-241-1182,************5014,4
Resort Hotel,0,104,2015,7,28,6,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,240.0,149.0,0,Transient,73.8,0,1,Check-Out,10/7/2015,Audrey Garcia,Audrey.Garcia66@verizon.com,417-006-5431,************4291,4
Resort Hotel,0,28,2015,7,28,6,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,149.0,0,Transient,123.0,0,0,Check-Out,11/7/2015,George Mcgee,GeorgeMcgee@comcast.net,593-095-2633,************7953,5
Resort Hotel,0,34,2015,7,28,6,1,4,2,0,0,HB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,250.0,149.0,0,Transient,175.0,1,0,Check-Out,11/7/2015,Michelle Perez,Michelle.P@xfinity.com,250-829-1432,************8665,5
Resort Hotel,0,98,2015,7,28,6,1,5,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,149.0,0,Transient,117.8,1,1,Check-Out,12/7/2015,Kelly Rogers,Rogers.Kelly@gmail.com,115-960-2405,************8379,6
Resort Hotel,0,104,2015,7,28,6,1,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240.0,149.0,0,Transient,117.63,0,0,Check-Out,12/7/2015,Kelly Daniels,Kelly_D@aol.com,411-117-7672,************3541,6
Resort Hotel,0,68,2015,7,28,6,2,5,2,2,0,HB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,149.0,0,Transient,185.0,0,0,Check-Out,13/07/15,Chelsea Wilson,CWilson@yandex.com,668-922-1704,************6386,7
Resort Hotel,1,86,2015,7,28,6,2,5,1,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175.0,149.0,0,Transient,71.0,0,1,Canceled,26/06/15,Nicolas Adams,Nicolas_A@outlook.com,782-435-5260,************5434,7
Resort Hotel,0,258,2015,7,28,6,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,2.0,149.0,0,Contract,47.25,0,0,Check-Out,13/07/15,Jane Mckinney,Mckinney.Jane@comcast.net,456-520-4308,************6697,7
Resort Hotel,0,111,2015,7,28,6,3,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,149.0,0,Transient,151.0,0,1,Check-Out,14/07/15,Derrick Washington,Derrick_W94@outlook.com,847-382-3634,************8908,8
Resort Hotel,1,94,2015,7,28,6,3,7,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,149.0,0,Transient,87.3,0,0,Canceled,14/05/15,Molly Schultz,MSchultz71@hotmail.com,974-292-3185,************9039,10
Resort Hotel,0,112,2015,7,28,6,3,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,242.0,149.0,0,Transient,120.6,0,1,Check-Out,16/07/15,Jesse Wright,Jesse.Wright@comcast.net,508-856-4146,************9813,10
Resort Hotel,0,100,2015,7,28,6,3,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,241.0,149.0,0,Transient,63.86,0,1,Check-Out,16/07/15,Paula Howard,Paula_Howard@xfinity.com,695-262-6342,************7774,10
Resort Hotel,0,33,2015,7,28,6,3,7,2,0,0,HB,PRT,Direct,Direct,0,0,0,F,F,5,No Deposit,250.0,149.0,0,Transient,157.1,0,1,Check-Out,16/07/15,Norman Clark,Norman.C23@hotmail.com,440-687-4171,************2605,10
Resort Hotel,0,97,2015,7,28,6,3,7,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,156.0,149.0,0,Contract,91.37,0,2,Check-Out,16/07/15,Sarah Carter,Sarah.C@comcast.net,804-211-4572,************9997,10
Resort Hotel,0,80,2015,7,28,6,3,8,1,0,0,BB,FRA,Direct,Direct,0,0,0,A,A,1,No Deposit,240.0,149.0,0,Transient,73.0,0,0,Check-Out,17/07/15,Mary Robinson,Robinson_Mary34@att.com,888-249-8421,************1563,11
Resort Hotel,0,90,2015,7,28,6,4,10,2,0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8.0,149.0,0,Contract,110.7,0,0,Check-Out,20/07/15,Sarah Wong,Sarah.W@protonmail.com,326-587-4615,************3957,14
Resort Hotel,0,111,2015,7,28,6,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40.0,149.0,0,Contract,93.6,0,0,Check-Out,20/07/15,Jonathan Torres,Jonathan.T@comcast.net,855-384-8008,************4487,14
Resort Hotel,0,65,2015,7,28,6,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,127.0,149.0,0,Transient,83.5,0,0,Check-Out,13/07/15,Tammy Delgado,TammyDelgado@comcast.net,706-745-8515,************7117,7
Resort Hotel,1,67,2015,7,28,7,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,149.0,0,Transient,73.8,0,1,Canceled,7/5/2015,Kimberly Frazier,Frazier.Kimberly@yandex.com,344-108-6833,************5371,2
Resort Hotel,0,55,2015,7,28,7,0,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,149.0,0,Transient,82.0,1,2,Check-Out,10/7/2015,Victoria Herman,VictoriaHerman@zoho.com,636-521-2700,************5995,3
Resort Hotel,0,21,2015,7,28,7,0,3,2,1,0,HB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,250.0,149.0,0,Transient,185.5,0,1,Check-Out,10/7/2015,Abigail Bowers,Abigail_Bowers@yahoo.com,424-006-6247,************4419,3
Resort Hotel,0,8,2015,7,28,7,0,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,240.0,149.0,0,Transient,0.0,0,1,Check-Out,7/7/2015,Veronica Howard,VHoward23@gmail.com,111-927-4772,************2370,0
Resort Hotel,0,8,2015,7,28,7,0,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240.0,149.0,0,Transient,0.0,0,1,Check-Out,7/7/2015,Jenna Harrington,Jenna_Harrington@protonmail.com,867-881-8792,************1943,0
